0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
56, 47582, 5.2564, 4.0000, 0.0006, 0.0259, 10.9000, 0.3397, -905.8300, 2573.0219, 15.5000, 31.2000, 0.0002, 0.5813, 121.8750, 0.8274, 0.1467, 33.0000, 0.0173, 9.5273, 1.6154, 7.1603, 3.1000, 38.5055, 9.8200, 15.6395, 19.1467, 82.0513, 15.0000, 0.0000, 0.7000
57, 48512, 4.9155, 4.0000, 0.0023, 0.0140, 8.2000, 0.3662, -510.9400, 1847.1613, 8.5000, 17.7500, 0.0006, 0.5200, 174.2222, 0.8271, 0.1589, 14.0000, 0.0537, 8.9188, 1.5915, 7.0704, 3.1000, 54.1737, 9.5700, 10.1128, 13.2972, 57.3980, 5.0000, 0.0000, 0.6933
1, 0, 3.8000, 4.0000, 0.0027, 0.0741, 4.5000, 0.2000, -536.7200, 1805.4590, 20.5000, 18.5000, 0.0013, 0.6053, 166.2050, 0.7614, 0.1827, 0.0000, 0.1117, 7.6780, 1.8000, 8.0000, 3.1000, 52.0175, 8.2900, 6.6250, 13.8865, 60.1667, 3.0000, 0.0305, 0.7632
2, 30, 4.3952, 4.0000, 0.0009, 0.0200, 7.8000, 0.3533, -709.3400, 1482.0089, 14.0000, 24.4286, 0.0002, 0.4011, 129.5924, 0.7992, 0.1650, 30.0000, 0.0635, 10.3024, 1.6048, 7.3234, 7.2000, 46.8547, 9.2200, 12.6508, 16.3211, 77.1650, 9.0000, 0.0143, 0.5819
3, 984, 4.6474, 4.0000, 0.0008, 0.0250, 7.7000, 0.3782, -499.3900, 1875.6608, 11.0000, 17.3333, 0.0002, 0.5399, 127.9687, 0.7696, 0.1635, 23.0000, 0.0511, 9.6399, 1.4615, 6.8846, 5.3000, 65.5955, 8.0800, 8.4162, 11.5487, 78.1441, 6.0000, 0.0420, 0.6810
4, 1868, 4.4138, 4.0000, 0.0005, 0.0218, 7.6000, 0.3448, -701.7500, 2435.9802, 13.0000, 24.1667, 0.0002, 0.5200, 150.2222, 0.8046, 0.1638, 12.0000, 0.0546, 9.8286, 1.5586, 6.8828, 3.1000, 50.4465, 9.2600, 12.2267, 16.2874, 66.5680, 5.0000, 0.0073, 0.6400
5, 2695, 4.1098, 4.0000, 0.0012, 0.0137, 6.7000, 0.3841, -428.8300, 1406.3268, 10.5000, 14.9091, 0.0003, 0.3529, 216.6090, 0.8044, 0.1693, 18.0000, 0.0505, 10.5866, 1.4634, 7.2927, 6.2000, 67.8974, 7.5300, 7.4928, 10.3539, 46.1661, 3.0000, 0.0084, 0.5412
6, 3649, 4.3583, 4.0000, 0.0008, 0.0319, 6.9000, 0.3422, -679.1300, 1629.1167, 11.0000, 23.3750, 0.0002, 0.4330, 149.8565, 0.7683, 0.1680, 21.0000, 0.0666, 10.2690, 1.4171, 7.6096, 5.1000, 63.2217, 8.1300, 10.2482, 14.0559, 66.7305, 6.0000, 0.0319, 0.5928
7, 4688, 4.8047, 4.0000, 0.0007, 0.0220, 6.4000, 0.3672, -529.0800, 2345.1480, 8.0000, 18.2857, 0.0002, 0.5481, 156.9273, 0.7868, 0.1706, 19.0000, 0.0550, 9.5632, 1.4375, 7.4375, 5.3000, 66.6625, 8.2900, 8.5039, 10.7518, 63.7238, 3.0000, 0.0179, 0.6741
8, 5418, 4.3113, 4.0000, 0.0019, 0.0290, 7.7000, 0.3774, -613.8100, 1562.2521, 11.0000, 21.2000, 0.0005, 0.4234, 172.0640, 0.7806, 0.1629, 11.0000, 0.0468, 9.7690, 1.3113, 7.3113, 5.7000, 74.3793, 8.2400, 8.1516, 11.1215, 58.1179, 4.0000, 0.0274, 0.6126
9, 6041, 4.2500, 4.0000, 0.0010, 0.0199, 7.8000, 0.3125, -743.8500, 1597.1266, 10.5000, 25.6000, 0.0003, 0.4586, 142.4614, 0.7912, 0.1622, 17.0000, 0.0625, 9.8450, 1.5938, 7.7812, 3.1000, 46.0198, 7.8700, 13.2003, 15.8650, 70.1944, 5.0000, 0.0266, 0.6241
10, 6796, 3.9758, 4.0000, 0.0009, 0.0234, 6.1000, 0.3879, -685.9300, 1672.6373, 9.0000, 23.5714, 0.0002, 0.4128, 191.3196, 0.7781, 0.1728, 18.0000, 0.0479, 10.3750, 1.4121, 7.0848, 6.2000, 63.4445, 8.2900, 10.2659, 12.5801, 52.2686, 1.0000, 0.0234, 0.5698
11, 7696, 4.3094, 4.0000, 0.0009, 0.0248, 8.7000, 0.3597, -572.8000, 1845.0642, 10.5000, 19.8571, 0.0003, 0.4514, 166.8596, 0.8027, 0.1576, 12.0000, 0.0422, 9.9827, 1.5468, 7.1727, 3.1000, 55.8239, 8.2400, 10.4061, 13.4105, 59.9306, 3.0000, 0.0149, 0.6111
12, 8505, 4.2041, 4.0000, 0.0011, 0.0191, 5.5000, 0.3980, -955.7900, 1544.4101, 15.5000, 32.6667, 0.0003, 0.5545, 133.3203, 0.7939, 0.1756, 25.0000, 0.0439, 9.1798, 1.2755, 6.8163, 7.8000, 65.7702, 7.6000, 12.2010, 14.6993, 75.0074, 1.0000, 0.0115, 0.7030
13, 9032, 4.3898, 4.0000, 0.0009, 0.0223, 7.9000, 0.2881, -568.1400, 1669.7396, 8.0000, 19.6667, 0.0003, 0.4516, 171.6961, 0.7982, 0.1617, 16.0000, 0.0593, 9.9656, 1.4576, 8.1695, 3.1000, 63.5581, 8.1800, 9.2800, 10.9175, 58.2424, 5.0000, 0.0178, 0.5968
14, 9709, 4.3562, 4.0000, 0.0011, 0.0279, 8.6000, 0.3014, -602.4400, 1495.0820, 8.0000, 20.8571, 0.0003, 0.4539, 186.9806, 0.8022, 0.1578, 24.0000, 0.0619, 10.0130, 1.4932, 7.8082, 3.1000, 59.3445, 8.6200, 10.1635, 12.1785, 53.4815, 4.0000, 0.0121, 0.6118
15, 10536, 4.3239, 4.0000, 0.0014, 0.0204, 8.6000, 0.3028, -585.6400, 1269.9307, 8.0000, 20.2857, 0.0004, 0.3649, 127.8305, 0.8070, 0.1583, 10.0000, 0.0564, 10.2998, 1.5775, 8.0775, 3.1000, 52.7915, 7.8400, 10.9355, 12.3396, 78.2286, 4.0000, 0.0144, 0.5676
16, 11373, 4.5920, 4.0000, 0.0010, 0.0268, 8.1000, 0.3161, -500.7400, 1934.6457, 5.5000, 17.4000, 0.0002, 0.4239, 158.9083, 0.7956, 0.1607, 17.0000, 0.0645, 10.2859, 1.3966, 7.6667, 5.7000, 71.0257, 8.3600, 7.6753, 9.9485, 62.9294, 4.0000, 0.0169, 0.5870
17, 12384, 4.2826, 4.0000, 0.0005, 0.0288, 7.0000, 0.3424, -667.9000, 1825.2275, 10.5000, 23.0000, 0.0002, 0.4271, 239.8003, 0.7788, 0.1673, 30.0000, 0.0587, 10.5229, 1.3424, 7.5000, 3.1000, 69.9237, 7.4100, 9.2202, 10.7217, 41.7014, 4.0000, 0.0250, 0.5573
18, 13427, 4.2160, 4.0000, 0.0010, 0.0188, 6.3000, 0.3680, -604.5900, 1428.3761, 10.5000, 20.8333, 0.0005, 0.3740, 163.1607, 0.7986, 0.1710, 15.0000, 0.0623, 10.2859, 1.3760, 7.7360, 5.5000, 69.2796, 7.9200, 8.7718, 9.6133, 61.2893, 3.0000, 0.0116, 0.5573
19, 14120, 4.0690, 4.0000, 0.0012, 0.0154, 7.5000, 0.3931, -599.6900, 1493.0201, 9.0000, 20.7143, 0.0004, 0.3289, 184.3837, 0.8130, 0.1645, 25.0000, 0.0497, 10.6915, 1.5172, 7.3655, 5.3000, 57.4514, 7.9900, 10.3920, 13.2512, 54.2347, 2.0000, 0.0071, 0.5197
20, 14968, 4.4200, 4.0000, 0.0012, 0.0203, 6.2000, 0.3200, -728.0300, 1662.9781, 12.0000, 25.0000, 0.0005, 0.4423, 134.9852, 0.7901, 0.1713, 14.0000, 0.0681, 9.6331, 1.2800, 7.5300, 3.1000, 73.1720, 7.3100, 9.2640, 10.8000, 74.0822, 1.0000, 0.0184, 0.6250
21, 15514, 4.3000, 4.0000, 0.0008, 0.0225, 7.4000, 0.3357, -504.6300, 2000.1886, 7.5000, 17.5000, 0.0003, 0.4595, 177.1366, 0.7903, 0.1648, 15.0000, 0.0624, 10.1101, 1.4571, 7.9357, 3.1000, 65.7982, 8.6700, 8.4293, 11.2857, 56.4536, 3.0000, 0.0225, 0.5946
22, 16318, 4.6190, 4.0000, 0.0020, 0.0119, 8.0000, 0.3810, -607.4100, 2466.8619, 12.0000, 21.0000, 0.0006, 0.6591, 196.2810, 0.8135, 0.1587, 3.0000, 0.0516, 7.8718, 1.5952, 7.4524, 3.1000, 50.5629, 9.3400, 11.4238, 15.0667, 50.9474, 4.0000, 0.0159, 0.7727
23, 16573, 4.4815, 4.0000, 0.0016, 0.0181, 6.4000, 0.3333, -786.9900, 2197.2246, 13.5000, 27.0000, 0.0004, 0.5595, 136.0544, 0.7805, 0.1697, 15.0000, 0.0498, 8.9441, 1.5802, 6.9012, 8.8000, 45.7411, 8.5500, 13.5869, 16.7259, 73.5000, 3.0000, 0.0317, 0.7143
24, 17018, 4.3250, 4.0000, 0.0009, 0.0131, 7.1000, 0.4250, -875.0000, 1501.5315, 14.0000, 30.0000, 0.0003, 0.4677, 210.7180, 0.7971, 0.1664, 17.0000, 0.0423, 9.9129, 1.6000, 6.4417, 3.1000, 41.0250, 8.1800, 14.9900, 18.3333, 47.4568, 7.0000, 0.0234, 0.6048
25, 17706, 4.2885, 4.0000, 0.0018, 0.0307, 6.7000, 0.3558, -603.0400, 1579.0929, 12.5000, 20.8000, 0.0005, 0.4722, 152.6063, 0.7671, 0.1679, 12.0000, 0.0614, 9.4801, 1.3558, 6.7115, 3.1000, 71.0249, 8.3200, 8.5201, 12.5508, 65.5281, 3.0000, 0.0343, 0.6574
26, 18263, 4.3000, 4.0000, 0.0007, 0.0193, 7.1000, 0.3385, -628.3200, 2325.5998, 19.0000, 21.6667, 0.0002, 0.5522, 148.1399, 0.7854, 0.1664, 16.0000, 0.0853, 9.5305, 1.5385, 7.3077, 3.1000, 54.6895, 9.0700, 11.0138, 14.2051, 67.5038, 7.0000, 0.0261, 0.6791
27, 18993, 4.0309, 4.0000, 0.0010, 0.0236, 5.7000, 0.3505, -706.5300, 1768.8882, 15.5000, 24.2500, 0.0004, 0.4300, 220.0000, 0.7701, 0.1749, 15.0000, 0.0648, 9.8802, 1.3608, 7.1546, 6.4000, 67.0955, 7.8400, 9.9252, 14.2361, 45.4545, 2.0000, 0.0314, 0.5800
28, 19505, 4.0000, 4.0000, 0.0011, 0.0207, 6.0000, 0.3737, -574.4400, 2085.4775, 12.5000, 19.8000, 0.0004, 0.4563, 262.0417, 0.7669, 0.1729, 16.0000, 0.0733, 9.8289, 1.3737, 7.0303, 3.1000, 70.5198, 7.6800, 8.3421, 12.3644, 38.1619, 4.0000, 0.0395, 0.5922
29, 20040, 3.9913, 4.0000, 0.0009, 0.0164, 5.2000, 0.4348, -670.1300, 1513.8593, 10.5000, 23.0000, 0.0004, 0.4500, 200.0000, 0.7758, 0.1784, 17.0000, 0.0409, 9.9173, 1.4000, 6.5391, 5.7000, 65.0500, 7.5400, 9.9000, 11.6348, 50.0000, 3.0000, 0.0295, 0.6000
30, 20654, 4.3171, 4.0000, 0.0011, 0.0247, 7.7000, 0.3333, -592.9800, 1569.1906, 10.5000, 20.5000, 0.0003, 0.4252, 164.9203, 0.7852, 0.1626, 17.0000, 0.0522, 9.9738, 1.5935, 7.1301, 3.1000, 51.2177, 7.8900, 11.2083, 14.3789, 60.6353, 2.0000, 0.0276, 0.5984
31, 21346, 4.5565, 4.0000, 0.0014, 0.0222, 7.3000, 0.3790, -720.8300, 1882.2052, 13.0000, 24.8000, 0.0004, 0.4806, 128.5980, 0.7625, 0.1653, 19.0000, 0.0542, 9.6601, 1.4839, 7.4194, 5.7000, 56.1275, 9.5200, 11.5917, 14.1135, 77.7617, 2.0000, 0.0444, 0.6512
32, 22069, 4.4348, 4.0000, 0.0016, 0.0337, 6.6000, 0.3370, -441.4100, 1595.9254, 6.0000, 15.3333, 0.0005, 0.4592, 156.1849, 0.7361, 0.1687, 18.0000, 0.0813, 9.5303, 1.4348, 8.0000, 3.1000, 69.8891, 7.9400, 7.3204, 9.6116, 64.0267, 1.0000, 0.0615, 0.6327
33, 22576, 4.4302, 4.0000, 0.0006, 0.0226, 6.2000, 0.3605, -497.2000, 2161.1518, 6.0000, 17.2000, 0.0002, 0.4044, 149.4918, 0.7604, 0.1724, 43.0000, 0.0502, 10.7033, 1.4574, 7.1783, 3.1000, 66.0840, 7.6200, 8.3149, 11.2211, 66.8933, 2.0000, 0.0431, 0.5478
34, 23994, 5.2683, 4.0000, 0.0018, 0.0278, 10.2000, 0.3659, -387.5200, 2104.3575, 6.0000, 13.6667, 0.0005, 0.7273, 92.9752, 0.7937, 0.1468, 9.0000, 0.0437, 7.6407, 1.5366, 7.6341, 3.1000, 62.9682, 8.6200, 7.8717, 12.2959, 107.5556, 3.0000, 0.0317, 0.8409
35, 24249, 4.8467, 4.0000, 0.0004, 0.0192, 8.6000, 0.3759, -661.0200, 2094.6551, 12.0000, 22.8333, 0.0001, 0.4281, 157.0945, 0.8024, 0.1586, 57.0000, 0.0446, 10.6306, 1.6022, 7.0109, 4.9000, 48.1139, 8.5900, 12.2208, 15.8487, 63.6560, 17.0000, 0.0198, 0.5579
36, 25866, 5.1408, 4.0000, 0.0007, 0.0210, 8.0000, 0.3908, -686.4400, 1867.6201, 16.0000, 23.6667, 0.0001, 0.3980, 122.1713, 0.7828, 0.1620, 59.0000, 0.0330, 10.5824, 1.5810, 7.2007, 5.7000, 49.0619, 8.6800, 12.2956, 15.3822, 81.8523, 20.0000, 0.0318, 0.5646
37, 27536, 5.2432, 4.0000, 0.0016, 0.0294, 7.3000, 0.3243, -1081.8300, 2310.9875, 18.0000, 37.0000, 0.0006, 0.7436, 105.1940, 0.7549, 0.1618, 10.0000, 0.0441, 7.4469, 1.7027, 6.8108, 3.1000, 25.2314, 9.5200, 18.9319, 25.6108, 95.0625, 1.0000, 0.0539, 0.8462
38, 27743, 5.0480, 4.0000, 0.0005, 0.0254, 8.1000, 0.3616, -714.9700, 1917.1696, 14.0000, 24.6364, 0.0001, 0.4170, 111.6258, 0.7754, 0.1612, 46.0000, 0.0520, 10.5193, 1.5756, 7.5572, 3.1000, 48.5295, 9.1500, 12.6108, 15.6110, 89.5850, 15.0000, 0.0381, 0.5724
39, 29322, 4.2889, 4.0000, 0.0013, 0.0141, 5.9000, 0.4444, -654.4700, 1429.3513, 12.0000, 22.5000, 0.0007, 0.4468, 174.2870, 0.7802, 0.1734, 17.0000, 0.0605, 9.5807, 1.5556, 6.1333, 6.0000, 52.3975, 8.1100, 11.5406, 16.1111, 57.3766, 5.0000, 0.0323, 0.6170
40, 29821, 4.9148, 4.0000, 0.0006, 0.0138, 7.5000, 0.3750, -730.7200, 2202.2432, 12.5000, 25.1429, 0.0002, 0.5138, 104.3924, 0.8061, 0.1644, 27.0000, 0.0738, 9.8256, 1.6080, 7.1932, 6.4000, 45.2820, 9.4200, 13.1896, 16.8753, 95.7924, 15.0000, 0.0118, 0.6575
41, 30840, 5.0566, 4.0000, 0.0007, 0.0161, 8.2000, 0.3836, -770.0900, 2292.0262, 11.0000, 26.5000, 0.0002, 0.5394, 116.8044, 0.7998, 0.1606, 31.0000, 0.0418, 9.6923, 1.6541, 7.0314, 3.1000, 40.0017, 9.0700, 14.2632, 19.4050, 85.6132, 7.0000, 0.0214, 0.6727
42, 31777, 4.8922, 4.0000, 0.0009, 0.0225, 6.9000, 0.3593, -481.6300, 1791.2978, 6.0000, 16.7000, 0.0002, 0.3898, 155.1278, 0.7728, 0.1683, 27.0000, 0.0579, 10.4680, 1.4611, 7.5269, 3.1000, 66.2773, 8.0300, 8.1637, 10.5123, 64.4630, 1.0000, 0.0322, 0.5593
1, 0, 4.2500, 4.0000, 0.0052, 0.0000, 14.4000, 0.0000, -904.2100, 1128.3101, 15.0000, 31.0000, 0.0018, 0.5625, 195.3125, 0.7637, 0.1703, 0.0000, 0.0440, 7.4359, 2.2500, 15.0000, 3.1000, 12.4250, 8.1300, 12.5200, 21.4323, 51.2000, 0.0000, 0.0549, 0.7500
2, 33, 3.2617, 4.0000, 0.0004, 0.0308, 8.2000, 0.3490, -891.1400, 2435.7910, 14.5000, 30.6000, 0.0002, 0.4841, 163.0898, 0.7737, 0.1611, 23.0000, 0.0355, 10.0770, 1.4966, 7.3087, 6.7000, 49.9719, 8.6700, 13.6924, 17.7302, 61.3159, 9.0000, 0.0332, 0.6051
3, 847, 3.7019, 4.0000, 0.0003, 0.0188, 8.8000, 0.4161, -779.1500, 2263.5347, 15.0000, 26.8333, 0.0002, 0.5389, 141.2743, 0.8063, 0.1571, 30.0000, 0.0335, 9.8859, 1.7453, 6.9255, 7.8000, 31.9433, 9.7900, 15.4700, 20.1743, 70.7843, 13.0000, 0.0178, 0.6407
4, 1805, 4.1818, 4.0000, 0.0008, 0.0236, 8.4000, 0.3977, -853.6800, 1930.3140, 19.0000, 29.3333, 0.0002, 0.4835, 114.1167, 0.8110, 0.1594, 41.0000, 0.0335, 9.9490, 1.4205, 6.9034, 6.4000, 56.8912, 9.1700, 12.6114, 16.7333, 87.6296, 12.0000, 0.0059, 0.6374
5, 2824, 3.7979, 4.0000, 0.0008, 0.0252, 6.3000, 0.4202, -606.3200, 2345.9260, 8.0000, 20.8889, 0.0002, 0.4330, 150.3879, 0.7961, 0.1718, 41.0000, 0.0165, 10.3416, 1.4309, 6.7181, 5.0000, 64.5828, 8.8200, 9.4407, 12.6109, 66.4947, 8.0000, 0.0068, 0.5825
6, 3857, 3.9485, 4.0000, 0.0011, 0.0287, 6.9000, 0.3299, -704.9300, 2073.8690, 11.5000, 24.2500, 0.0003, 0.5545, 117.6355, 0.7529, 0.1667, 20.0000, 0.0211, 9.1798, 1.5361, 7.4742, 8.8000, 52.2687, 8.4400, 11.9933, 15.0608, 85.0083, 3.0000, 0.0479, 0.7030
7, 4382, 3.8904, 4.0000, 0.0004, 0.0311, 7.6000, 0.3421, -950.4500, 2221.0959, 11.0000, 32.5714, 0.0002, 0.4786, 107.0202, 0.7797, 0.1638, 33.0000, 0.0377, 10.1808, 1.4912, 8.1754, 5.3000, 47.6171, 9.2300, 14.7093, 18.1163, 93.4403, 8.0000, 0.0254, 0.6154
8, 5606, 3.5484, 4.0000, 0.0003, 0.0351, 7.2000, 0.3754, -904.5200, 2319.1905, 13.5000, 31.0000, 0.0001, 0.3636, 148.3407, 0.7674, 0.1668, 46.0000, 0.0374, 11.1291, 1.4311, 7.5689, 6.1000, 54.3002, 8.0000, 13.3868, 17.0921, 67.4124, 14.0000, 0.0307, 0.5000
9, 7402, 3.6625, 4.0000, 0.0005, 0.0410, 7.4000, 0.2917, -775.9000, 1784.7209, 18.0000, 26.6667, 0.0001, 0.4191, 155.3004, 0.7665, 0.1649, 32.0000, 0.0435, 10.6132, 1.5167, 8.1167, 5.8000, 51.4583, 8.2400, 12.7067, 16.1667, 64.3914, 8.0000, 0.0251, 0.5560
10, 8600, 3.4871, 4.0000, 0.0003, 0.0449, 9.0000, 0.3358, -786.8100, 2368.8960, 11.0000, 27.1000, 0.0001, 0.4571, 172.7041, 0.7461, 0.1564, 35.0000, 0.0743, 10.5522, 1.4576, 7.8118, 5.7000, 56.0185, 8.2500, 12.1783, 15.8585, 57.9025, 12.0000, 0.0309, 0.5679
11, 10029, 3.7308, 4.0000, 0.0001, 0.0345, 6.3000, 0.4000, -757.5100, 2646.7219, 10.5000, 26.0000, 0.0002, 0.6000, 120.7133, 0.7766, 0.1709, 20.0000, 0.0510, 9.4829, 1.4923, 7.7308, 5.7000, 54.1958, 8.6700, 12.1592, 14.4000, 82.8409, 5.0000, 0.0180, 0.6889
12, 10699, 3.7560, 4.0000, 0.0007, 0.0177, 7.3000, 0.4107, -697.0900, 2029.0897, 14.0000, 24.0000, 0.0002, 0.4514, 151.5102, 0.7890, 0.1653, 30.0000, 0.0353, 10.2103, 1.6726, 7.0536, 6.9000, 40.9714, 8.7100, 13.5069, 16.9810, 66.0022, 11.0000, 0.0281, 0.5943
1, 0, 2.0000, 4.0000, 0.0001, 0.0000, 7.3000, 0.0000, -72443.8700, 2081.5081, 8.5000, 2448.0000, 0.0000, 0.2435, 127.7115, 0.8034, 0.1525, 0.0000, 0.0276, 11.4543, 1.5000, 9.5000, 11.2000, 79.9165, 128.0600, 2.1171, 986.5074, 78.3015, 174.0000, 0.0092, 0.3510
2, 15, 3.9268, 4.0000, 0.0016, 0.0169, 7.6000, 0.3902, -607.8900, 1633.8637, 11.0000, 21.0000, 0.0004, 0.5341, 116.2190, 0.7930, 0.1660, 13.0000, 0.0287, 9.0390, 1.7073, 7.3902, 6.0000, 41.5885, 9.3400, 12.5513, 16.9714, 86.0444, 5.0000, 0.0246, 0.7045
3, 491, 4.1549, 4.0000, 0.0024, 0.0268, 9.7000, 0.3239, -509.1600, 2024.7729, 8.5000, 17.7500, 0.0006, 0.5946, 80.3506, 0.8073, 0.1512, 11.0000, 0.0268, 8.5607, 1.6479, 8.0000, 7.2000, 49.4075, 8.3600, 10.7776, 16.6775, 124.4545, 8.0000, 0.0146, 0.7703
4, 904, 4.1899, 5.0000, 0.0009, 0.0357, 12.9000, 0.2532, -564.2800, 2462.7797, 11.0000, 19.7500, 0.0003, 0.6386, 84.1922, 0.7983, 0.1366, 12.0000, 0.0252, 8.6794, 1.7342, 9.5443, 3.1000, 40.0774, 9.3700, 12.5758, 16.0013, 118.7759, 11.0000, 0.0210, 0.7711
5, 1383, 4.3942, 5.0000, 0.0004, 0.0213, 10.7000, 0.3285, -561.8800, 2859.7389, 10.5000, 19.5714, 0.0002, 0.5625, 136.9599, 0.8288, 0.1476, 19.0000, 0.0094, 9.6473, 1.6934, 8.0073, 5.3000, 43.7058, 9.1000, 12.0253, 15.4198, 73.0141, 5.0000, 0.0024, 0.6667
6, 2233, 4.3373, 4.0000, 0.0004, 0.0176, 9.4000, 0.4337, -530.0700, 2003.8992, 7.5000, 18.4444, 0.0002, 0.4489, 166.5806, 0.8265, 0.1539, 30.0000, 0.0088, 10.2761, 1.6867, 7.2289, 6.4000, 45.4151, 8.2300, 11.5069, 16.0525, 60.0310, 16.0000, 0.0020, 0.5852
7, 3256, 4.2740, 4.0000, 0.0007, 0.0235, 8.7000, 0.3356, -465.1700, 2287.9285, 7.0000, 16.2222, 0.0002, 0.5226, 101.5609, 0.8120, 0.1575, 25.0000, 0.0247, 9.6678, 1.6370, 7.9178, 6.4000, 51.8804, 8.8200, 10.0531, 13.6122, 98.4631, 7.0000, 0.0071, 0.6710
8, 4110, 4.0721, 4.0000, 0.0005, 0.0308, 9.4000, 0.3221, -753.7400, 2223.9742, 11.5000, 26.0000, 0.0001, 0.4861, 126.0288, 0.8134, 0.1541, 41.0000, 0.0197, 10.1545, 1.5865, 8.0769, 5.1000, 46.2238, 8.8700, 13.2712, 17.5154, 79.3469, 11.0000, 0.0017, 0.6157
9, 5281, 4.2881, 4.0000, 0.0010, 0.0241, 8.2000, 0.3814, -684.1700, 2252.8233, 11.0000, 23.6000, 0.0003, 0.5528, 96.5034, 0.7994, 0.1599, 26.0000, 0.0241, 9.3209, 1.5424, 8.0763, 7.6000, 52.3963, 8.5300, 11.8140, 16.2197, 103.6233, 6.0000, 0.0166, 0.7073
10, 5947, 3.8952, 4.0000, 0.0014, 0.0498, 8.2000, 0.3048, -503.4900, 1616.6389, 6.5000, 17.5000, 0.0006, 0.4727, 137.1901, 0.7625, 0.1590, 15.0000, 0.0536, 9.5640, 1.4762, 8.0952, 7.2000, 64.1868, 7.6600, 8.6540, 12.3333, 72.8916, 4.0000, 0.0268, 0.6455
11, 6472, 3.7652, 4.0000, 0.0005, 0.0461, 12.2000, 0.2783, -831.5400, 2609.7127, 14.0000, 28.7500, 0.0003, 0.5678, 152.2551, 0.8140, 0.1399, 25.0000, 0.0286, 9.4420, 1.6435, 8.6609, 8.8000, 38.6155, 10.2800, 15.0155, 20.1957, 65.6792, 13.0000, 0.0000, 0.6780
12, 7104, 4.1588, 4.0000, 0.0004, 0.0327, 10.4000, 0.3382, -821.5300, 2056.6280, 12.0000, 28.3333, 0.0001, 0.4400, 129.4694, 0.8154, 0.1493, 75.0000, 0.0213, 10.5798, 1.6294, 8.2265, 4.8000, 40.2284, 9.2400, 14.6871, 18.5098, 77.2383, 31.0000, 0.0026, 0.5657
13, 9036, 4.1422, 4.0000, 0.0004, 0.0426, 12.9000, 0.2304, -528.7400, 2913.4049, 7.0000, 18.5455, 0.0002, 0.4906, 160.1994, 0.8169, 0.1380, 36.0000, 0.0307, 10.2602, 1.5784, 9.0882, 5.6000, 54.4761, 9.3200, 10.2682, 14.2809, 62.4222, 13.0000, 0.0026, 0.5991
14, 10213, 3.6757, 4.0000, 0.0003, 0.0490, 10.8000, 0.2741, -834.1400, 2366.1332, 12.0000, 28.7778, 0.0001, 0.4038, 211.0360, 0.8032, 0.1470, 52.0000, 0.0410, 10.9229, 1.5560, 9.3127, 3.1000, 45.9893, 9.4100, 13.9940, 17.9976, 47.3853, 17.0000, 0.0007, 0.5208
15, 11583, 3.7841, 4.0000, 0.0014, 0.0433, 10.7000, 0.2386, -416.5800, 2169.7863, 6.5000, 14.6667, 0.0005, 0.5269, 150.3064, 0.7753, 0.1464, 16.0000, 0.0557, 9.2313, 1.5341, 9.7614, 3.1000, 62.1642, 7.9300, 8.2323, 12.2303, 66.5308, 11.0000, 0.0351, 0.6774
16, 12071, 3.8393, 4.0000, 0.0006, 0.0429, 11.0000, 0.2738, -692.4600, 1967.6022, 12.0000, 24.0000, 0.0002, 0.4457, 146.9388, 0.7996, 0.1458, 29.0000, 0.0300, 10.2899, 1.6667, 8.4286, 3.1000, 41.4750, 8.8900, 13.4367, 17.4571, 68.0556, 12.0000, 0.0118, 0.5829
17, 13007, 3.7540, 4.0000, 0.0005, 0.0489, 9.8000, 0.2222, -729.4700, 2508.8212, 10.5000, 25.2000, 0.0003, 0.5267, 145.6792, 0.7634, 0.1511, 18.0000, 0.0443, 9.6848, 1.5635, 9.2063, 3.1000, 48.9856, 9.3500, 12.6872, 16.7467, 68.6440, 4.0000, 0.0366, 0.6489
18, 13665, 3.5588, 3.0000, 0.0042, 0.0791, 6.2000, 0.2353, -994.1700, 1259.4145, 12.0000, 34.0000, 0.0013, 0.6000, 163.2653, 0.6763, 0.1655, 2.0000, 0.0647, 7.5151, 1.1765, 9.2353, 13.0000, 72.7956, 6.6800, 11.5524, 17.1294, 61.2500, 0.0000, 0.0791, 0.7714
1, 0, 6.0000, 4.0000, 0.0045, 0.0588, 19.1000, 0.0000, -929.3200, 1559.5812, 14.0000, 32.0000, 0.0011, 0.6667, 128.5583, 0.7079, 0.1517, 0.0000, 0.0618, 7.2684, 1.5000, 16.0000, 8.8000, 77.9050, 10.4900, 2.8900, 19.0500, 77.7857, 1.0000, 0.0674, 0.8182
2, 20, 4.3621, 4.0000, 0.0033, 0.0395, 7.1000, 0.2759, -874.2500, 1385.7782, 14.0000, 30.0000, 0.0010, 0.5000, 124.8699, 0.7377, 0.1667, 12.0000, 0.0525, 8.6077, 1.5172, 7.6034, 7.2000, 49.0414, 9.2000, 13.6234, 17.3333, 80.0833, 2.0000, 0.0494, 0.7097
3, 327, 3.6889, 4.0000, 0.0005, 0.0227, 7.0000, 0.4370, -786.2300, 2246.0995, 11.0000, 27.0000, 0.0003, 0.5286, 131.6327, 0.7893, 0.1667, 33.0000, 0.0587, 9.7246, 1.6148, 7.6370, 5.7000, 42.8167, 9.3700, 13.9948, 18.2074, 75.9690, 7.0000, 0.0213, 0.6500
